ID,Entity,Code,Year,Death,Calories,Obese,Population__historical_estimates_,Continent,Column1,Column2,Column3,,Asia,,,,,3682,#REF!,,,
Greece1993,Greece,GRC,1993,9.83,3546,55.7,10563442,Europe,,,,,,,,,,,,,,
Guatemala1993,Guatemala,GTM,1993,3.28,2335,33.3,9831871,North America,,,,,,,,,,,,,,
Indonesia1993,Indonesia,IDN,1993,2.77,2431,9.1,191737280,Asia,,,,,,,,,,,,,,
India1993,India,IND,1993,1.72,2269,8.6,926351296,Asia,,,,,,,,,,,,,,
Ireland1993,Ireland,IRL,1993,9.27,3530,53.8,3545700,Europe,,,,,,,,,,,,,,
Iran1993,Iran,IRN,1993,9.57,3112,39.2,59755432,Asia,,,,,,,,,,,,,,
Iraq1993,Iraq,IRQ,1993,18.12,2262,42.8,19295822,Asia,,,,,,,,,,,,,,
Israel1993,Israel,ISR,1993,11.01,3395,57.7,5213005,Asia,,,,,,,,,,,,,,
Italy1993,Italy,ITA,1993,8.51,3473,54.8,56869456,Europe,,,,,,,,,,,,,,
Jamaica1993,Jamaica,JAM,1993,13.5,2706,30.9,2459064,North America,,,,,,,,,,,,,,
Jordan1993,Jordan,JOR,1993,19.44,2727,47.8,4075763,Asia,,,,,,,,,,,,,,
Japan1993,Japan,JPN,1993,3.97,2926,20.8,124779576,Asia,,,,,,,,,,,,,,
Kazakhstan1993,Kazakhstan,KAZ,1993,14.43,2946,43.5,16979700,Asia,,,,,,,,,,,,,,
Kenya1993,Kenya,KEN,1993,2.5,1886,11.5,25391832,Africa,,,,,,,,,,,,,,
South Korea1993,South Korea,KOR,1993,5.23,2956,20.8,44932856,Asia,,,,,,,,,,,,,,
Lebanon1993,Lebanon,LBN,1993,14.06,3252,50.9,3818800,Asia,,,,,,,,,,,,,,
Liberia1993,Liberia,LBR,1993,3.11,2121,11.7,2132776,Africa,,,,,,,,,,,,,,
Sri Lanka1993,Sri Lanka,LKA,1993,4.85,2095,9.3,17825610,Asia,,,,,,,,,,,,,,
Morocco1993,Morocco,MAR,1993,10.5,2878,35.2,25806782,Africa,,,,,,,,,,,,,,
Mexico1993,Mexico,MEX,1993,10.97,3008,47.6,86648440,North America,,,,,,,,,,,,,,
Mongolia1993,Mongolia,MNG,1993,9.66,1852,36.3,2270313,Asia,,,,,,,,,,,,,,
Malaysia1993,Malaysia,MYS,1993,6.75,2797,19.2,19050074,Asia,,,,,,,,,,,,,,
Namibia1993,Namibia,NAM,1993,6.89,2001,15.1,1509848,Africa,,,,,,,,,,,,,,
Niger1993,Niger,NER,1993,1.78,2037,8.5,9193081,Africa,,,,,,,,,,,,,,
Nigeria1993,Nigeria,NGA,1993,2.56,2524,13.1,102775472,Africa,,,,,,,,,,,,,,
Netherlands1993,Netherlands,NLD,1993,7.91,3323,49.2,15251088,Europe,,,,,,,,,,,,,,
Norway1993,Norway,NOR,1993,7.24,3222,52.3,4312138,Europe,,,,,,,,,,,,,,
Nepal1993,Nepal,NPL,1993,1.11,2185,8.8,21267356,Asia,,,,,,,,,,,,,,
New Zealand1993,New Zealand,NZL,1993,9.68,3229,56.6,3573739,Oceania,,,,,,,,,,,,,,
Pakistan1993,Pakistan,PAK,1993,2.8,2349,12.7,125546624,Asia,,,,,,,,,,,,,,
Peru1993,Peru,PER,1993,5.77,2160,37.9,23513888,South America,,,,,,,,,,,,,,
Philippines1993,Philippines,PHL,1993,3.69,2207,13.1,66083324,Asia,,,,,,,,,,,,,,
North Korea1993,North Korea,PRK,1993,2.54,2276,16.4,21773020,Asia,,,,,,,,,,,,,,
Paraguay1993,Paraguay,PRY,1993,10.27,2444,35.8,4386206,South America,,,,,,,,,,,,,,
Russia1993,Russia,RUS,1993,12.1,2972,46,148897280,Europe,,,,,,,,,,,,,,
Saudi Arabia1993,Saudi Arabia,SAU,1993,13,2742,52.7,17846472,Asia,,,,,,,,,,,,,,
Sao Tome and Principe1993,Sao Tome and Principe,STP,1993,4.71,2193,14.2,128195,Africa,,,,,,,,,,,,,,
Suriname1993,Suriname,SUR,1993,10.29,2542,35.2,422384,South America,,,,,,,,,,,,,,
Sweden1993,Sweden,SWE,1993,8.66,3137,51,8683403,Europe,,,,,,,,,,,,,,
Togo1993,Togo,TGO,1993,2.98,1959,10.2,4078396,Africa,,,,,,,,,,,,,,
Thailand1993,Thailand,THA,1993,3.66,2265,12.5,57776080,Asia,,,,,,,,,,,,,,
Tajikistan1993,Tajikistan,TJK,1993,4.91,2067,33.6,5717815,Asia,,,,,,,,,,,,,,
Turkmenistan1993,Turkmenistan,TKM,1993,13.18,2578,39.1,4031701,Asia,,,,,,,,,,,,,,
Timor1993,Timor,TLS,1993,1.3,2032,,795184,Asia,,,,,,,,,,,,,,
Trinidad and Tobago1993,Trinidad and Tobago,TTO,1993,17.45,2546,32.9,1293979,North America,,,,,,,,,,,,,,
Tunisia1993,Tunisia,TUN,1993,11.51,3165,40.5,8977175,Africa,,,,,,,,,,,,,,
Turkey1993,Turkey,TUR,1993,14.22,3729,47.8,57296008,Asia,,,,,,,,,,,,,,
Taiwan1993,Taiwan,TWN,1993,7,3058,26.8,21125720,Asia,,,,,,,,,,,,,,
Tanzania1993,Tanzania,TZA,1993,2.92,2100,9.8,28469018,Africa,,,,,,,,,,,,,,
Uganda1993,Uganda,UGA,1993,1.26,2243,7.3,19462960,Africa,,,,,,,,,,,,,,
Uruguay1993,Uruguay,URY,1993,8.07,2746,47.8,3171749,South America,,,,,,,,,,,,,,
Uzbekistan1993,Uzbekistan,UZB,1993,11.7,2707,37.3,22085922,Asia,,,,,,,,,,,,,,
Venezuela1993,Venezuela,VEN,1993,11.45,2401,48.2,21172098,South America,,,,,,,,,,,,,,
Vietnam1993,Vietnam,VNM,1993,1.71,2026,6.1,71176408,Asia,,,,,,,,,,,,,,
Vanuatu1993,Vanuatu,VUT,1993,9.04,2519,38.8,162564,Oceania,,,,,,,,,,,,,,
Samoa1993,Samoa,WSM,1993,17.08,2344,62.3,171375,Oceania,,,,,,,,,,,,,,
Yemen1993,Yemen,YEM,1993,4.51,2092,28,14988045,Asia,,,,,,,,,,,,,,
South Africa1993,South Africa,ZAF,1993,9.5,2838,25.5,42525444,Africa,,,,,,,,,,,,,,
Zambia1993,Zambia,ZMB,1993,2.5,1981,13.3,8270921,Africa,,,,,,,,,,,,,,
Zimbabwe1993,Zimbabwe,ZWE,1993,3.88,1943,14,10794921,Africa,,,,,,,,,,,,,,
Afghanistan1992,Afghanistan,AFG,1992,7,1891,9.3,12057436,Asia,,,,,,,,,,,,,,
United Arab Emirates1992,United Arab Emirates,ARE,1992,18.07,3197,60.3,2116235,Asia,,,,,,,,,,,,,,
Argentina1992,Argentina,ARG,1992,8.91,3077,52.5,33568280,South America,,,,,,,,,,,,,,
Australia1992,Australia,AUS,1992,10.32,3125,56.3,17462500,Oceania,,,,,,,,,,,,,,
Bangladesh1992,Bangladesh,BGD,1992,0.95,2111,7.7,111272104,Asia,,,,,,,,,,,,,,
Brazil1992,Brazil,BRA,1992,8.59,2771,37.3,155900784,South America,,,,,,,,,,,,,,
Central African Republic1992,Central African Republic,CAF,1992,1.83,1904,8.3,2991733,Africa,,,,,,,,,,,,,,
Canada1992,Canada,CAN,1992,9.14,3092,56.1,28347644,North America,,,,,,,,,,,,,,
Switzerland1992,Switzerland,CHE,1992,7.95,3420,54.7,6873188,Europe,,,,,,,,,,,,,,
China1992,China,CHN,1992,2.72,2456,14,1183813376,Asia,,,,,,,,,,,,,,
Congo1992,Congo,COG,1992,4.94,2012,12.5,2520964,Africa,,,,,,,,,,,,,,
Colombia1992,Colombia,COL,1992,7.71,2637,38.4,33939044,South America,,,,,,,,,,,,,,
Egypt1992,Egypt,EGY,1992,13.8,3175,41.4,59989148,Africa,,,,,,,,,,,,,,
Spain1992,Spain,ESP,1992,9.09,3405,54.6,39202248,Europe,,,,,,,,,,,,,,
Fiji1992,Fiji,FJI,1992,20.31,2739,47.4,786860,Oceania,,,,,,,,,,,,,,
France1992,France,FRA,1992,6.22,3549,56.4,56864048,Europe,,,,,,,,,,,,,,
United Kingdom1992,United Kingdom,GBR,1992,9.89,3271,54.3,57509240,Europe,,,,,,,,,,,,,,
Greece1992,Greece,GRC,1992,9.8,3605,55.1,10478389,Europe,,,,,,,,,,,,,,
Guatemala1992,Guatemala,GTM,1992,3.08,2281,32.7,9576630,North America,,,,,,,,,,,,,,
Indonesia1992,Indonesia,IDN,1992,2.66,2416,8.8,188558416,Asia,,,,,,,,,,,,,,
India1992,India,IND,1992,1.65,2333,8.4,907574080,Asia,,,,,,,,,,,,,,
Ireland1992,Ireland,IRL,1992,9.25,3621,53.2,3528370,Europe,,,,,,,,,,,,,,
Iran1992,Iran,IRN,1992,9.39,3025,38.6,59372016,Asia,,,,,,,,,,,,,,
Iraq1992,Iraq,IRQ,1992,18.15,2249,42.8,18385682,Asia,,,,,,,,,,,,,,
Israel1992,Israel,ISR,1992,10.98,3447,57.1,5079388,Asia,,,,,,,,,,,,,,
Italy1992,Italy,ITA,1992,8.44,3543,54.3,56833184,Europe,,,,,,,,,,,,,,
Jamaica1992,Jamaica,JAM,1992,13.29,2626,30.2,2434580,North America,,,,,,,,,,,,,,
Jordan1992,Jordan,JOR,1992,19.11,2739,47.1,3866894,Asia,,,,,,,,,,,,,,
Japan1992,Japan,JPN,1992,3.96,2943,20.3,124444696,Asia,,,,,,,,,,,,,,
Kazakhstan1992,Kazakhstan,KAZ,1992,13.93,2945,43.2,17043420,Asia,,,,,,,,,,,,,,
Kenya1992,Kenya,KEN,1992,2.58,1927,11.3,24655724,Africa,,,,,,,,,,,,,,
South Korea1992,South Korea,KOR,1992,5.22,3001,19.9,44703708,Asia,,,,,,,,,,,,,,
Lebanon1992,Lebanon,LBN,1992,13.92,3254,50,3745410,Asia,,,,,,,,,,,,,,
Liberia1992,Liberia,LBR,1992,3.43,2293,12,2052633,Africa,,,,,,,,,,,,,,
Sri Lanka1992,Sri Lanka,LKA,1992,4.46,2153,9.1,17624462,Asia,,,,,,,,,,,,,,
Morocco1992,Morocco,MAR,1992,10.27,2902,34.6,25400676,Africa,,,,,,,,,,,,,,
Mexico1992,Mexico,MEX,1992,10.68,3000,46.7,84993160,North America,,,,,,,,,,,,,,
Mongolia1992,Mongolia,MNG,1992,9.5,1851,36.1,2236503,Asia,,,,,,,,,,,,,,
Malaysia1992,Malaysia,MYS,1992,6.82,2767,18.5,18526708,Asia,,,,,,,,,,,,,,
Namibia1992,Namibia,NAM,1992,6.89,2034,14.9,1461694,Africa,,,,,,,,,,,,,,
Niger1992,Niger,NER,1992,1.75,2066,8.3,8907642,Africa,,,,,,,,,,,,,,
Nigeria1992,Nigeria,NGA,1992,2.49,2434,13,100182048,Africa,,,,,,,,,,,,,,
Netherlands1992,Netherlands,NLD,1992,7.94,3315,48.5,15150688,Europe,,,,,,,,,,,,,,
Norway1992,Norway,NOR,1992,7.31,3219,51.6,4286560,Europe,,,,,,,,,,,,,,
Nepal1992,Nepal,NPL,1992,1.06,2228,8.5,20702138,Asia,,,,,,,,,,,,,,
New Zealand1992,New Zealand,NZL,1992,9.62,3188,56,3532568,Oceania,,,,,,,,,,,,,,
Pakistan1992,Pakistan,PAK,1992,2.7,2325,12.4,122375176,Asia,,,,,,,,,,,,,,
Peru1992,Peru,PER,1992,5.63,2138,37.4,23047250,South America,,,,,,,,,,,,,,
Philippines1992,Philippines,PHL,1992,3.53,2246,12.9,64543524,Asia,,,,,,,,,,,,,,
North Korea1992,North Korea,PRK,1992,2.51,2222,16.3,21439992,Asia,,,,,,,,,,,,,,
Paraguay1992,Paraguay,PRY,1992,10.11,2383,35,4277057,South America,,,,,,,,,,,,,,
Russia1992,Russia,RUS,1992,11.85,2925,45.8,148725600,Europe,,,,,,,,,,,,,,
Saudi Arabia1992,Saudi Arabia,SAU,1992,12.45,2780,52,17281352,Asia,,,,,,,,,,,,,,
Sao Tome and Principe1992,Sao Tome and Principe,STP,1992,4.53,2185,13.9,125663,Africa,,,,,,,,,,,,,,
Suriname1992,Suriname,SUR,1992,10.17,2507,34.7,419531,South America,,,,,,,,,,,,,,
Sweden1992,Sweden,SWE,1992,8.63,3053,50.4,8640277,Europe,,,,,,,,,,,,,,
Togo1992,Togo,TGO,1992,2.92,1896,10.1,4106228,Africa,,,,,,,,,,,,,,
Thailand1992,Thailand,THA,1992,3.51,2271,12.1,56939020,Asia,,,,,,,,,,,,,,
Tajikistan1992,Tajikistan,TJK,1992,5.66,2045,33.7,5656216,Asia,,,,,,,,,,,,,,
Turkmenistan1992,Turkmenistan,TKM,1992,12.6,2561,38.7,3926374,Asia,,,,,,,,,,,,,,
Timor1992,Timor,TLS,1992,1.3,1986,,783708,Asia,,,,,,,,,,,,,,
Trinidad and Tobago1992,Trinidad and Tobago,TTO,1992,17.24,2568,32.6,1285506,North America,,,,,,,,,,,,,,
Tunisia1992,Tunisia,TUN,1992,11.33,3144,40,8802535,Africa,,,,,,,,,,,,,,
Turkey1992,Turkey,TUR,1992,13.92,3710,47,56302040,Asia,,,,,,,,,,,,,,
Taiwan1992,Taiwan,TWN,1992,6.94,2974,25.9,20952226,Asia,,,,,,,,,,,,,,
Tanzania1992,Tanzania,TZA,1992,2.98,2145,9.7,27580728,Africa,,,,,,,,,,,,,,
Uganda1992,Uganda,UGA,1992,1.24,2220,7.1,18801968,Africa,,,,,,,,,,,,,,
Uruguay1992,Uruguay,URY,1992,7.92,2762,47.2,3153732,South America,,,,,,,,,,,,,,
Uzbekistan1992,Uzbekistan,UZB,1992,11.4,2718,37,21588150,Asia,,,,,,,,,,,,,,
Venezuela1992,Venezuela,VEN,1992,11.51,2522,47.6,20700462,South America,,,,,,,,,,,,,,
Vietnam1992,Vietnam,VNM,1992,1.68,1923,6,69788752,Asia,,,,,,,,,,,,,,
Vanuatu1992,Vanuatu,VUT,1992,8.76,2550,38.5,158593,Oceania,,,,,,,,,,,,,,
Samoa1992,Samoa,WSM,1992,16.9,2442,61.6,169817,Oceania,,,,,,,,,,,,,,
Yemen1992,Yemen,YEM,1992,4.45,2108,27.6,14433772,Asia,,,,,,,,,,,,,,
South Africa1992,South Africa,ZAF,1992,9.59,2796,25.1,41760756,Africa,,,,,,,,,,,,,,
Zambia1992,Zambia,ZMB,1992,2.55,1983,13.2,8074342,Africa,,,,,,,,,,,,,,
Zimbabwe1992,Zimbabwe,ZWE,1992,4.19,1955,13.8,10641504,Africa,,,,,,,,,,,,,,
Afghanistan1991,Afghanistan,AFG,1991,6.98,2044,9.2,10745168,Asia,,,,,,,,,,,,,,
United Arab Emirates1991,United Arab Emirates,ARE,1991,17.91,3073,59.8,2008390,Asia,,,,,,,,,,,,,,
Argentina1991,Argentina,ARG,1991,8.73,3010,52,33105766,South America,,,,,,,,,,,,,,
Australia1991,Australia,AUS,1991,10.29,3121,55.7,17271092,Oceania,,,,,,,,,,,,,,
Bangladesh1991,Bangladesh,BGD,1991,0.81,2116,7.5,109242832,Asia,,,,,,,,,,,,,,
Brazil1991,Brazil,BRA,1991,8.4,2777,36.6,153336448,South America,,,,,,,,,,,,,,
Central African Republic1991,Central African Republic,CAF,1991,1.89,1912,8.2,2898059,Africa,,,,,,,,,,,,,,
Canada1991,Canada,CAN,1991,9.08,3042,55.5,28015762,North America,,,,,,,,,,,,,,
Switzerland1991,Switzerland,CHE,1991,7.96,3350,54,6795392,Europe,,,,,,,,,,,,,,
China1991,China,CHN,1991,2.68,2431,13.5,1170626176,Asia,,,,,,,,,,,,,,
Congo1991,Congo,COG,1991,4.93,2001,12.3,2452681,Africa,,,,,,,,,,,,,,
Colombia1991,Colombia,COL,1991,7.62,2567,37.7,33272632,South America,,,,,,,,,,,,,,
Egypt1991,Egypt,EGY,1991,13.43,3171,40.9,58611032,Africa,,,,,,,,,,,,,,
Spain1991,Spain,ESP,1991,8.98,3410,53.8,38997064,Europe,,,,,,,,,,,,,,
Fiji1991,Fiji,FJI,1991,19.59,2722,46.8,784838,Oceania,,,,,,,,,,,,,,
France1991,France,FRA,1991,6.21,3541,55.8,56645216,Europe,,,,,,,,,,,,,,
United Kingdom1991,United Kingdom,GBR,1991,9.88,3208,53.7,57359452,Europe,,,,,,,,,,,,,,
Greece1991,Greece,GRC,1991,9.71,3538,54.5,10391552,Europe,,,,,,,,,,,,,,
Guatemala1991,Guatemala,GTM,1991,2.89,2320,32.1,9329564,North America,,,,,,,,,,,,,,
Indonesia1991,Indonesia,IDN,1991,2.57,2356,8.5,185361232,Asia,,,,,,,,,,,,,,
India1991,India,IND,1991,1.6,2297,8.2,888941760,Asia,,,,,,,,,,,,,,
Ireland1991,Ireland,IRL,1991,9.21,3577,52.5,3504806,Europe,,,,,,,,,,,,,,
Iran1991,Iran,IRN,1991,9.19,2941,38,57990892,Asia,,,,,,,,,,,,,,
Iraq1991,Iraq,IRQ,1991,18.12,2356,42.8,17846384,Asia,,,,,,,,,,,,,,
Israel1991,Israel,ISR,1991,10.88,3423,56.4,4942821,Asia,,,,,,,,,,,,,,
Italy1991,Italy,ITA,1991,8.38,3648,53.7,56794488,Europe,,,,,,,,,,,,,,
Jamaica1991,Jamaica,JAM,1991,13.05,2578,29.7,2411869,North America,,,,,,,,,,,,,,
Jordan1991,Jordan,JOR,1991,19.07,2822,46.4,3666384,Asia,,,,,,,,,,,,,,
Japan1991,Japan,JPN,1991,3.94,2934,19.9,124073992,Asia,,,,,,,,,,,,,,
Kenya1991,Kenya,KEN,1991,2.65,2025,11.1,23918238,Africa,,,,,,,,,,,,,,
South Korea1991,South Korea,KOR,1991,5.21,2950,19.1,44487412,Asia,,,,,,,,,,,,,,
Lebanon1991,Lebanon,LBN,1991,13.83,3281,49,3666735,Asia,,,,,,,,,,,,,,
Liberia1991,Liberia,LBR,1991,3.51,2351,12.2,1939244,Africa,,,,,,,,,,,,,,
Sri Lanka1991,Sri Lanka,LKA,1991,4.23,2187,8.9,17416596,Asia,,,,,,,,,,,,,,
Morocco1991,Morocco,MAR,1991,10.09,3072,34,24988088,Africa,,,,,,,,,,,,,,
Mexico1991,Mexico,MEX,1991,10.42,2989,45.8,83351600,North America,,,,,,,,,,,,,,
Mongolia1991,Mongolia,MNG,1991,9.39,2188,35.9,2200077,Asia,,,,,,,,,,,,,,
Malaysia1991,Malaysia,MYS,1991,6.81,2649,17.8,18017470,Asia,,,,,,,,,,,,,,
Namibia1991,Namibia,NAM,1991,6.84,2068,14.6,1415624,Africa,,,,,,,,,,,,,,
Niger1991,Niger,NER,1991,1.69,2090,8.2,8634640,Africa,,,,,,,,,,,,,,
Nigeria1991,Nigeria,NGA,1991,2.41,2339,12.8,97685360,Africa,,,,,,,,,,,,,,
Netherlands1991,Netherlands,NLD,1991,7.99,3344,47.8,15046578,Europe,,,,,,,,,,,,,,
Norway1991,Norway,NOR,1991,7.35,3222,51,4261886,Europe,,,,,,,,,,,,,,
Nepal1991,Nepal,NPL,1991,1.02,2220,8.3,20130774,Asia,,,,,,,,,,,,,,
New Zealand1991,New Zealand,NZL,1991,9.55,3196,55.4,3481606,Oceania,,,,,,,,,,,,,,
Pakistan1991,Pakistan,PAK,1991,2.61,2224,12.1,119203576,Asia,,,,,,,,,,,,,,
Peru1991,Peru,PER,1991,5.11,2180,37,22583004,South America,,,,,,,,,,,,,,
Philippines1991,Philippines,PHL,1991,3.35,2214,12.6,63039752,Asia,,,,,,,,,,,,,,
North Korea1991,North Korea,PRK,1991,2.48,2368,16.1,21115534,Asia,,,,,,,,,,,,,,
Paraguay1991,Paraguay,PRY,1991,9.89,2390,34.3,4168005,South America,,,,,,,,,,,,,,
Saudi Arabia1991,Saudi Arabia,SAU,1991,11.85,2865,51.3,16654283,Asia,,,,,,,,,,,,,,
Sao Tome and Principe1991,Sao Tome and Principe,STP,1991,4.41,2228,13.5,123101,Africa,,,,,,,,,,,,,,
Suriname1991,Suriname,SUR,1991,9.99,2547,34.2,415988,South America,,,,,,,,,,,,,,
Sweden1991,Sweden,SWE,1991,8.59,2942,49.9,8594170,Europe,,,,,,,,,,,,,,
Togo1991,Togo,TGO,1991,2.85,1930,9.8,3990223,Africa,,,,,,,,,,,,,,
Thailand1991,Thailand,THA,1991,3.37,2260,11.8,56099872,Asia,,,,,,,,,,,,,,
Timor1991,Timor,TLS,1991,1.28,1933,,772663,Asia,,,,,,,,,,,,,,
Trinidad and Tobago1991,Trinidad and Tobago,TTO,1991,17.31,2668,32.4,1276232,North America,,,,,,,,,,,,,,
Tunisia1991,Tunisia,TUN,1991,11.08,3111,39.3,8622857,Africa,,,,,,,,,,,,,,
Turkey1991,Turkey,TUR,1991,13.75,3724,46.2,55321172,Asia,,,,,,,,,,,,,,
Taiwan1991,Taiwan,TWN,1991,6.91,2987,25,20770622,Asia,,,,,,,,,,,,,,
Tanzania1991,Tanzania,TZA,1991,3.06,2231,9.6,26890906,Africa,,,,,,,,,,,,,,
Uganda1991,Uganda,UGA,1991,1.24,2272,7,18171944,Africa,,,,,,,,,,,,,,
Uruguay1991,Uruguay,URY,1991,7.73,2699,46.5,3135374,South America,,,,,,,,,,,,,,
Venezuela1991,Venezuela,VEN,1991,11.3,2423,47,20226212,South America,,,,,,,,,,,,,,
Vietnam1991,Vietnam,VNM,1991,1.65,1856,5.9,68358824,Asia,,,,,,,,,,,,,,
Vanuatu1991,Vanuatu,VUT,1991,8.41,2561,38.1,154694,Oceania,,,,,,,,,,,,,,
Samoa1991,Samoa,WSM,1991,16.6,2571,60.9,168713,Oceania,,,,,,,,,,,,,,
Yemen1991,Yemen,YEM,1991,4.41,2029,27.3,13895858,Asia,,,,,,,,,,,,,,
South Africa1991,South Africa,ZAF,1991,9.33,2816,24.7,40910964,Africa,,,,,,,,,,,,,,
Zambia1991,Zambia,ZMB,1991,2.61,2006,13.1,7880472,Africa,,,,,,,,,,,,,,
Zimbabwe1991,Zimbabwe,ZWE,1991,4.41,1963,13.6,10377817,Africa,,,,,,,,,,,,,,
Afghanistan1990,Afghanistan,AFG,1990,7.04,2314,9.1,10694804,Asia,"""","""",,,,,,,,,,,,
United Arab Emirates1990,United Arab Emirates,ARE,1990,17.69,3077,59.3,1900160,Asia,,,,,,,,,,,,,,
Argentina1990,Argentina,ARG,1990,8.58,2911,51.5,32637658,South America,,,,,,,,,,,,,,
Australia1990,Australia,AUS,1990,10.24,3174,55.1,17048002,Oceania,,,,,,,,,,,,,,
Bangladesh1990,Bangladesh,BGD,1990,0.89,2111,7.4,107147656,Asia,,,,,,,,,,,,,,
Brazil1990,Brazil,BRA,1990,8.27,2719,35.9,150706448,South America,,,,,,,,,,,,,,
Central African Republic1990,Central African Republic,CAF,1990,1.91,1904,8,2809223,Africa,,,,,,,,,,,,,,
Canada1990,Canada,CAN,1990,9.03,3023,54.9,27657206,North America,,,,,,,,,,,,,,
Switzerland1990,Switzerland,CHE,1990,7.95,3441,53.3,6711685,Europe,,,,,,,,,,,,,,
China1990,China,CHN,1990,2.64,2504,12.9,1153704192,Asia,,,,,,,,,,,,,,
Congo1990,Congo,COG,1990,4.95,2001,12,2385433,Africa,,,,,,,,,,,,,,
Colombia1990,Colombia,COL,1990,7.6,2563,37,32601396,South America,,,,,,,,,,,,,,
Egypt1990,Egypt,EGY,1990,13,3181,40.4,57214632,Africa,,,,,,,,,,,,,,
Spain1990,Spain,ESP,1990,8.86,3260,53,38889888,Europe,,,,,,,,,,,,,,
Fiji1990,Fiji,FJI,1990,18.94,2683,46.3,780437,Oceania,,,,,,,,,,,,,,
France1990,France,FRA,1990,6.21,3506,55.2,56412896,Europe,,,,,,,,,,,,,,
United Kingdom1990,United Kingdom,GBR,1990,9.86,3241,53.1,57210444,Europe,,,,,,,,,,,,,,
Greece1990,Greece,GRC,1990,9.64,3540,53.8,10302255,Europe,,,,,,,,,,,,,,
Guatemala1990,Guatemala,GTM,1990,2.71,2355,31.6,9084779,North America,,,,,,,,,,,,,,
Indonesia1990,Indonesia,IDN,1990,2.49,2338,8.2,182159888,Asia,,,,,,,,,,,,,,
India1990,India,IND,1990,1.55,2205,8,870452160,Asia,,,,,,,,,,,,,,
Ireland1990,Ireland,IRL,1990,9.18,3624,51.8,3485370,Europe,,,,,,,,,,,,,,
Iran1990,Iran,IRN,1990,8.37,2883,37.4,55793628,Asia,,,,,,,,,,,,,,
Iraq1990,Iraq,IRQ,1990,18.01,3249,42.9,17658384,Asia,,,,,,,,,,,,,,
Israel1990,Israel,ISR,1990,10.71,3401,55.8,4803255,Asia,,,,,,,,,,,,,,
Italy1990,Italy,ITA,1990,8.33,3587,53,56756560,Europe,,,,,,,,,,,,,,
Jamaica1990,Jamaica,JAM,1990,12.98,2641,29.1,2392035,North America,,,,,,,,,,,,,,
Jordan1990,Jordan,JOR,1990,18.91,2771,45.8,3480591,Asia,,,,,,,,,,,,,,
Japan1990,Japan,JPN,1990,3.93,2948,19.4,123686320,Asia,,,,,,,,,,,,,,
Kenya1990,Kenya,KEN,1990,2.71,2043,10.9,23162270,Africa,,,,,,,,,,,,,,
South Korea1990,South Korea,KOR,1990,5.19,2956,18.3,44120040,Asia,,,,,,,,,,,,,,
Lebanon1990,Lebanon,LBN,1990,12.88,3233,48.1,3593705,Asia,,,,,,,,,,,,,,
Liberia1990,Liberia,LBR,1990,3.15,2163,12.3,2209737,Africa,,,,,,,,,,,,,,
Sri Lanka1990,Sri Lanka,LKA,1990,4.17,2167,8.7,17204098,Asia,,,,,,,,,,,,,,
Morocco1990,Morocco,MAR,1990,9.86,3093,33.4,24570816,Africa,,,,,,,,,,,,,,
Mexico1990,Mexico,MEX,1990,10.21,2969,44.9,81720424,North America,,,,,,,,,,,,,,
Mongolia1990,Mongolia,MNG,1990,9.18,2258,35.6,2161440,Asia,,,,,,,,,,,,,,
Malaysia1990,Malaysia,MYS,1990,6.83,2648,17.2,17517060,Asia,,,,,,,,,,,,,,
Namibia1990,Namibia,NAM,1990,6.8,2061,14.4,1369016,Africa,,,,,,,,,,,,,,
Niger1990,Niger,NER,1990,1.7,2278,8.1,8370650,Africa,,,,,,,,,,,,,,
Nigeria1990,Nigeria,NGA,1990,2.35,2192,12.6,95214256,Africa,,,,,,,,,,,,,,
Netherlands1990,Netherlands,NLD,1990,8.01,3280,47.2,14944550,Europe,,,,,,,,,,,,,,
Norway1990,Norway,NOR,1990,7.4,3156,50.3,4241637,Europe,,,,,,,,,,,,,,
Nepal1990,Nepal,NPL,1990,0.99,2185,8.1,19616528,Asia,,,,,,,,,,,,,,
New Zealand1990,New Zealand,NZL,1990,9.5,3257,54.8,3397388,Oceania,,,,,,,,,,,,,,
Pakistan1990,Pakistan,PAK,1990,2.54,2342,11.8,115414072,Asia,,,,,,,,,,,,,,
Peru1990,Peru,PER,1990,5.42,2022,36.5,22109102,South America,,,,,,,,,,,,,,
Philippines1990,Philippines,PHL,1990,3.26,2257,12.4,61558900,Asia,,,,,,,,,,,,,,
North Korea1990,North Korea,PRK,1990,2.45,2370,15.8,20799522,Asia,,,,,,,,,,,,,,
Paraguay1990,Paraguay,PRY,1990,9.85,2419,33.6,4059198,South America,,,,,,,,,,,,,,
Saudi Arabia1990,Saudi Arabia,SAU,1990,11.16,2867,50.5,16004768,Asia,,,,,,,,,,,,,,
Sao Tome and Principe1990,Sao Tome and Principe,STP,1990,4.28,2214,13.2,120355,Africa,,,,,,,,,,,,,,
Suriname1990,Suriname,SUR,1990,9.79,2445,33.7,412767,South America,,,,,,,,,,,,,,
Sweden1990,Sweden,SWE,1990,8.52,2973,49.3,8548407,Europe,,,,,,,,,,,,,,
Togo1990,Togo,TGO,1990,2.78,2091,9.6,3875958,Africa,,,,,,,,,,,,,,
Thailand1990,Thailand,THA,1990,3.22,2180,11.5,55228408,Asia,,,,,,,,,,,,,,
